payment_method_id,user_id,payment_type,provider,masked_details,last_four_digits,token,status,is_default,registration_date,expiry_date,last_used,transactions_count,total_amount_processed,verification_status,country,issuer_bank,billing_address,cvv_verified,three_ds_enabled,failed_attempts,risk_score
2468,3177,credit_card,Mastercard,****4817,4817,17eb0c80-b7d3-4520-9af0-99e9a08a9eaf,inactive,False,2023-12-30 09:32:04,06/28,2025-02-12 09:32:04,29,2738.21,pending,CO,"Werner, Le and Owen","23367 Renee Cove, New Ethan, NV 49489",True,True,0,28.28
2469,6694,bank_transfer,TEF,****5891,5891,a6f58852-dfd9-46c8-8239-91243c86920f,active,False,2024-05-30 09:32:04,,2025-09-04 09:32:04,77,17197.7,verified,CO,Mathews Inc,,,,0,75.06
2470,444,credit_card,Visa,****8787,8787,c4db1cef-f9b1-48fa-8661-e11eb09f7029,active,True,2025-06-02 09:32:04,11/27,2025-09-18 09:32:04,129,27923.89,verified,BR,"Clarke, Kelly and Robertson","568 Tammy Cove, Marissafort, PW 24986",True,True,0,37.45
2471,3968,credit_card,Visa,****5936,5936,24005c20-46b2-4ee9-910b-c6a5f2578851,inactive,True,2024-01-10 09:32:04,09/28,2025-07-13 09:32:04,7,3511.71,verified,MX,Ross Group,"448 Bryan Drives, Lake Scottville, KY 79545",True,True,0,4.15
2472,7485,debit_card,Mastercard Debit,****1686,1686,30779601-298b-49bb-a1b1-8b4eeb55262e,active,True,2025-07-07 09:32:04,10/26,2025-10-02 09:32:04,168,7709.06,verified,CL,Hughes LLC,"875 Stout Branch, Teresafurt, GU 90437",True,True,0,55.32
2473,8206,credit_card,Visa,****6341,6341,639f63c3-bfc7-4fb8-9894-964a35639d35,expired,False,2024-08-05 09:32:04,03/25,2024-12-23 09:32:04,45,721.88,verified,BR,Burnett LLC,"44669 Richard Flat, West Charles, MS 41802",True,True,0,34.12
2474,2460,debit_card,Mastercard Debit,****4011,4011,2d796abb-c398-4183-bde7-e47887eaee65,inactive,False,2024-10-26 09:32:04,03/29,2024-12-27 09:32:04,1,3092.1,verified,BR,May Group,"733 Burns Groves Apt. 926, West Ashleybury, CA 03659",True,False,0,95.31
2475,7668,credit_card,Visa,****6975,6975,1a90f940-89b7-48df-9270-6ba3866400c9,active,True,2023-11-28 09:32:04,10/26,2025-08-27 09:32:04,27,9048.59,verified,MX,Trevino LLC,"249 William Fords, Bradleymouth, WY 53080",False,True,0,47.8
2476,7071,ewallet,MercadoPago,imccoy@example.org,,3d038952-545d-4704-9ae3-85b9f0678b18,active,False,2024-09-13 09:32:04,,2025-10-05 09:32:04,69,43319.01,verified,CO,,,,,0,25.52
2477,8157,credit_card,Visa,****4530,4530,804aac89-04f7-4eca-9760-d4de568a1dc6,active,False,2023-12-30 09:32:04,01/28,2025-08-29 09:32:04,180,36819.81,verified,MX,Horn PLC,"3994 Ramos Knoll, Lake Kathleen, NE 97807",True,True,0,25.5
2478,4106,bank_transfer,Transferencia,****6147,6147,1cb29bbb-4b41-4571-9ce6-5c0aca5a728b,active,False,2025-02-14 09:32:04,,2025-09-06 09:32:04,186,37678.95,verified,MX,"White, Thomas and Sosa",,,,0,68.63
2479,1305,credit_card,Visa,****5452,5452,9e1872e1-ae99-4fae-bc48-a2fe130dfb53,active,False,2025-07-31 09:32:04,10/30,,25,13370.78,verified,BR,Estes LLC,"PSC 0965, Box 1618, APO AP 82568",True,False,0,12.5
2480,8684,credit_card,Visa,****9514,9514,50b733a3-66b3-43c1-93b9-061243e707da,inactive,False,2025-03-17 09:32:04,04/26,2025-07-10 09:32:04,44,4116.0,verified,MX,Smith Inc,"170 Flowers Hill Suite 791, Leslieburgh, NY 85902",True,True,0,6.27
2481,6266,credit_card,Diners Club,****9077,9077,8648df1a-f332-4a8d-8d2e-3b75cba81983,expired,False,2024-07-20 09:32:04,02/25,2025-05-26 09:32:04,24,313.98,pending,CL,"Richards, Miranda and Gibson","684 Jimenez Vista Apt. 040, Maryfurt, OK 46862",True,False,0,74.95
2482,4991,ewallet,PayPal,robertgutierrez@example.net,,3cbbb0d7-a21b-40ca-b3e6-03f7be683160,inactive,False,2023-12-12 09:32:04,,2025-02-14 09:32:04,44,2007.65,pending,MX,,,,,0,1.77
2483,4712,credit_card,Visa,****3917,3917,d47db514-dc9a-4c59-b560-90387d1a3e6a,expired,False,2025-08-21 09:32:04,01/25,2024-11-23 09:32:04,43,1501.21,verified,MX,"Roberts, Williams and Carter","429 Amanda Square Suite 669, Alyssahaven, HI 17398",True,True,0,67.55
2484,6875,ewallet,PayPal,jonesmichelle@example.com,,46683539-8b75-4a39-802f-c526b969493e,active,True,2024-03-11 09:32:04,,2025-09-26 09:32:04,42,45673.95,verified,BR,,,,,0,27.21
2485,5080,bank_transfer,Transferencia,****7191,7191,7b910596-fdc9-493c-aeef-a7736fbfac01,active,False,2025-09-17 09:32:04,,2025-10-13 09:32:04,48,9006.78,verified,BR,"White, Garcia and Roth",,,,0,69.92
2486,2670,bank_transfer,PIX,****8200,8200,4f74a734-f989-4535-a976-6d25a63a175d,active,False,2024-01-05 09:32:04,,2025-10-07 09:32:04,126,26952.61,verified,CL,Simpson and Sons,,,,0,84.21
2487,7096,bank_transfer,PIX,****7090,7090,034af8d7-ce06-44aa-850e-9ea9f3797978,active,False,2024-11-03 09:32:04,,2025-09-01 09:32:04,79,6845.35,verified,BR,"Burton, Mcfarland and Fuentes",,,,0,52.96
2488,4500,debit_card,Mastercard Debit,****1000,1000,2d5dd4dd-e273-450e-ada4-c1ea6ebd7451,inactive,False,2024-02-15 09:32:04,07/30,2025-07-04 09:32:04,29,3664.06,failed,BR,"Crawford, Browning and Miller","7183 Debbie Radial, East Charles, IA 46054",True,False,0,52.44
2489,6329,ewallet,Clip,robertpowell@example.net,,cfe5b5c9-0abf-4adb-a7e4-9fd3832af9e1,expired,False,2024-03-24 09:32:04,,2025-05-31 09:32:04,5,1434.06,verified,BR,,,,,0,81.34
2490,1023,bank_transfer,SPEI,****7940,7940,6182dd06-c37f-4b3e-a6bf-bea0845b45ad,active,False,2024-06-11 09:32:04,,2025-08-28 09:32:04,142,9192.39,verified,AR,Thomas and Sons,,,,0,92.09
2491,5357,credit_card,Visa,****5882,5882,87c6a28d-8b4a-482d-b461-f609464ebc6c,active,False,2025-10-13 09:32:04,03/29,2025-10-01 09:32:04,197,21027.12,verified,CL,"Carter, Wright and Swanson","068 Wayne Fords Suite 423, Brownview, OR 47159",True,False,0,37.58
2492,8718,debit_card,Mastercard Debit,****5070,5070,92b63120-be36-4d50-a210-fd09ab9302ec,active,False,2025-08-31 09:32:04,06/26,2025-10-19 09:32:04,160,42072.1,verified,BR,Duncan-Hull,"09231 Frank Ville, Nicholasfort, PW 06995",True,False,0,90.72
2493,4845,credit_card,Mastercard,****8288,8288,3148bbb9-c35c-4cca-b473-7c2801746970,active,False,2025-05-04 09:32:04,10/29,2025-10-20 09:32:04,197,42325.68,verified,MX,Davis-Acosta,"620 Jacob Estates, Wilsonburgh, RI 54405",True,False,0,86.46
2494,3951,credit_card,Mastercard,****8735,8735,c6564dea-5383-41b1-b2c5-cc77e8bff57a,active,True,2024-03-15 09:32:04,01/28,2025-10-08 09:32:04,1,1172.8,verified,CO,Rice and Sons,"7712 Davis Terrace Suite 942, North Susanfurt, MD 28780",True,True,0,19.42
2495,6137,debit_card,Mastercard Debit,****5381,5381,5cdeaee0-dfca-41e9-8f4f-854f7cb8bc95,expired,False,2025-10-02 09:32:04,08/25,2025-05-14 09:32:04,13,1378.08,failed,AR,Ward-Schultz,"038 Wayne Club, Adamside, KY 98599",True,True,0,48.63
2496,9317,bank_transfer,PIX,****3176,3176,d41437f2-cddf-4ad5-a871-564843850588,active,False,2025-10-04 09:32:04,,2025-10-24 09:32:04,32,28331.42,verified,CL,"Rodriguez, Thomas and Riddle",,,,0,23.46
2497,7573,credit_card,Visa,****9955,9955,e3e212f6-fbeb-4778-99c0-6ed5c10ceea7,active,True,2025-05-09 09:32:04,01/26,2025-09-17 09:32:04,55,16454.14,verified,BR,David PLC,"924 Mcclain Circle, East Heatherbury, MO 04555",True,True,0,15.24
2498,171,credit_card,Visa,****5435,5435,5bee84f2-32ff-4302-ad7b-65a477b46482,active,True,2024-04-28 09:32:04,05/29,2025-09-17 09:32:04,132,41073.7,verified,BR,Skinner Group,"91581 Olivia Loaf, Port Amanda, NH 55370",True,True,0,22.33
2499,5779,credit_card,American Express,****7316,7316,e05d35d3-32a4-41f7-83c7-5179929e8678,active,False,2025-06-15 09:32:04,02/30,2025-10-03 09:32:04,181,28481.24,pending,MX,Hamilton-Duarte,"47248 Amanda Court Apt. 211, Howellborough, DC 97925",True,True,0,63.25
2500,2963,debit_card,Mastercard Debit,****2515,2515,81133e3a-7bb2-4aab-9937-e5454746242f,active,False,2025-04-08 09:32:04,01/28,2025-10-11 09:32:04,50,6567.43,verified,MX,Wright-Smith,"97017 Stephens Plains Apt. 455, Jenniferside, MA 06005",True,True,0,26.7
2501,4227,credit_card,Visa,****6526,6526,fc8504ea-ed5d-4b61-be99-91531afc2daa,active,True,2024-07-11 09:32:04,11/27,2025-10-13 09:32:04,72,20675.04,failed,CL,"Moore, Lynch and Cole","0736 Rose Road, North Tyronebury, VT 77396",True,True,0,34.04
2502,2070,debit_card,Visa Debit,****9687,9687,0a5f16b3-cf05-4186-92ca-498aca8f8664,active,True,2025-08-27 09:32:04,01/27,2025-08-31 09:32:04,145,23473.87,verified,CL,"Lester, Taylor and Delacruz","281 Jessica Ford, Lake Jenniferchester, AK 10336",True,True,0,66.81
2503,7923,ewallet,MercadoPago,oserrano@example.net,,3442a376-93e0-45a1-87b5-16b299864836,active,False,2025-06-23 09:32:04,,2025-09-29 09:32:04,73,42189.7,verified,BR,,,,,0,21.83
2504,6326,bank_transfer,PIX,****8000,8000,8f630be8-afb1-4de4-8643-e20b7b6afc03,inactive,True,2023-12-09 09:32:04,,2025-03-15 09:32:04,18,4153.83,verified,MX,"Best, Burnett and Donaldson",,,,0,22.58
2505,2883,credit_card,Visa,****6244,6244,2f6eb889-affe-4b20-979f-39e44b5ca1b2,active,True,2025-02-04 09:32:04,08/30,2025-09-21 09:32:04,128,9204.0,verified,CL,Bryant-Richardson,"Unit 6037 Box 8986, DPO AE 73577",True,False,0,3.37
2506,5342,bank_transfer,PSE,****5132,5132,d9753427-4b40-4ec5-9c9d-0cf45986abf3,active,True,2025-05-09 09:32:04,,2025-09-02 09:32:04,153,11324.56,verified,MX,"Wagner, Clark and Thornton",,,,0,13.43
2507,3857,debit_card,Visa Debit,****2391,2391,56c0ff9e-29cf-4907-a1a0-dca0b405d61b,active,False,2023-11-22 09:32:04,03/26,2025-09-12 09:32:04,64,36223.04,verified,BR,Stewart PLC,"930 Kirby Spring Suite 586, Wendyfort, DE 43571",False,False,0,92.57
2508,4172,debit_card,Mastercard Debit,****2439,2439,417cb84a-16d3-4268-b2e9-9023c693ac79,active,False,2025-05-21 09:32:04,04/29,2025-08-31 09:32:04,183,35651.29,verified,MX,Adams and Sons,"68062 Lewis Wall Apt. 441, West John, CO 83288",True,True,0,73.62
2509,4963,debit_card,Maestro,****9133,9133,ebb64391-7eec-41b4-bece-01cab9523fbf,active,False,2025-08-06 09:32:04,08/26,2025-10-15 09:32:04,11,8573.98,verified,AR,Aguilar Ltd,"181 Joshua Loop, Port Pamelaside, VT 67430",True,True,0,15.91
2510,3324,ewallet,PayPal,roymatthews@example.net,,1e058b11-6672-4299-9d67-b831d40fc94d,active,False,2025-07-26 09:32:04,,2025-10-21 09:32:04,1,32621.23,pending,MX,,,,,0,80.46
2511,3276,credit_card,Mastercard,****1801,1801,9cf14b18-b1db-4214-b11a-b372e0d0e9ad,active,False,2025-03-07 09:32:04,05/29,2025-09-28 09:32:04,110,6468.38,pending,BR,"Carter, Christian and Keller","32438 Gibbs Island Apt. 406, North Laurafurt, NE 58082",True,False,0,91.53
2512,4791,credit_card,Mastercard,****1718,1718,0ccaea68-aead-4947-b3d6-946149b8eebc,active,False,2024-08-02 09:32:04,02/26,2025-10-19 09:32:04,169,13724.61,verified,BR,"Rodriguez, Yates and Morris","72023 Michael Point, Valerieburgh, WV 42055",True,True,0,18.26
2513,2394,debit_card,Maestro,****9804,9804,23d842c8-cb91-4332-ae3e-e8e39c4449e5,active,False,2025-09-12 09:32:04,11/28,2025-09-12 09:32:04,63,45050.68,verified,MX,"Parsons, Peterson and Ball","89227 Johnson Garden, Lake Thomasberg, IL 17914",True,True,0,70.67
2514,5009,debit_card,Visa Debit,****9355,9355,d581ed53-ce83-4787-8077-6a36c9b556b9,inactive,True,2025-01-13 09:32:04,09/26,2025-01-23 09:32:04,49,4378.46,verified,CO,"Haley, Owens and Hall","13164 Denise Fall Suite 201, East Colleenborough, AZ 99303",True,False,0,78.86
2515,2728,debit_card,Mastercard Debit,****3235,3235,5ab91e11-edb7-4ff8-be68-910c7eddaa42,active,False,2024-04-14 09:32:04,09/27,2025-09-11 09:32:04,85,24599.67,verified,AR,"Garcia, Lucas and Huffman","5228 Michael Ports Apt. 487, Lake Lisa, UT 45771",True,True,0,55.36
2516,5514,debit_card,Mastercard Debit,****9499,9499,554b7f24-fb93-4d8a-93d1-aba091f48b25,active,False,2025-04-30 09:32:04,10/28,2025-08-31 09:32:04,73,2225.93,verified,MX,Lee-Castillo,"71919 Cunningham Mall Apt. 739, East Zacharybury, AR 45939",True,False,0,1.78
2517,8639,ewallet,Rappi Pay,laurie46@example.com,,f01e9725-dc83-4770-a091-169840990890,active,False,2024-12-03 09:32:04,,2025-09-19 09:32:04,7,39383.55,verified,MX,,,,,0,88.9
2518,8496,bank_transfer,PSE,****1284,1284,b87a95db-9652-4b1e-94a3-4bc3a6be0958,expired,False,2024-11-29 09:32:04,,2025-01-29 09:32:04,39,2248.75,verified,CO,Petersen-Ballard,,,,0,33.46
2519,3263,bank_transfer,SPEI,****1824,1824,df55b856-8a96-407b-b6b7-af713953c305,active,False,2025-03-17 09:32:04,,2025-09-18 09:32:04,180,22395.51,verified,CO,Smith Ltd,,,,0,50.3
2520,6167,credit_card,Visa,****3948,3948,6e88dd48-e420-474f-94ee-0b9084959693,active,False,2023-12-15 09:32:04,02/28,2025-09-10 09:32:04,41,35208.64,pending,MX,Potts-Williams,"6320 Roberts Valley Suite 672, Port Arthurport, NY 70691",True,True,0,76.98
2521,2855,debit_card,Visa Debit,****1789,1789,8370512c-3544-4ce5-b7da-5c7694b0a8fb,active,True,2025-03-30 09:32:04,06/26,2025-10-04 09:32:04,139,7169.41,verified,AR,Yoder-Phillips,"61874 Ryan Mall Suite 764, Kennethfort, GA 35497",True,True,0,47.76
2522,148,debit_card,Visa Debit,****5774,5774,03a14f7a-02d5-4fd9-aab5-f4ca192f2cac,active,False,2024-01-10 09:32:04,01/27,2025-09-30 09:32:04,41,26289.49,verified,BR,Wagner-Keith,"1160 Robert Knoll, North Madisonport, FM 43277",True,True,0,77.66
2523,6733,bank_transfer,SPEI,****3495,3495,73887637-551f-4ed0-b0a3-93af62b73e4d,active,True,2025-05-03 09:32:04,,2025-10-02 09:32:04,83,28961.47,verified,MX,Hill-Allen,,,,0,15.86
2524,7368,credit_card,Mastercard,****9860,9860,2cc52eec-877b-4358-88c7-7288625f96e0,active,False,2024-12-28 09:32:04,04/29,2025-10-14 09:32:04,92,22293.05,verified,CO,"Hernandez, Booker and Nelson","545 Keith Locks, Jacobsontown, NJ 49365",True,True,0,37.19
2525,7077,debit_card,Mastercard Debit,****4206,4206,2ba1d372-78f5-4f30-9140-7cd2410258ff,active,True,2024-05-14 09:32:04,05/26,2025-09-14 09:32:04,13,22108.19,failed,MX,Cuevas-Sexton,"24091 Randy Green Apt. 384, Lindsayland, MA 05936",True,True,0,41.81
2526,5647,debit_card,Mastercard Debit,****6122,6122,4fab3b1c-a397-4147-aa76-5c0984b19457,active,True,2025-10-02 09:32:04,04/27,2025-10-15 09:32:04,60,2371.33,verified,BR,Conner LLC,"8718 Lynch Divide Suite 974, East Michaelburgh, MA 79201",True,True,0,19.47
2527,4554,debit_card,Visa Debit,****5423,5423,d553a38a-e4eb-43fe-802a-271c6bb4a489,inactive,False,2025-03-31 09:32:04,05/28,,17,1306.56,pending,CO,"Franklin, Petersen and Mcmahon","880 Kara Trafficway Suite 515, Brendaview, PA 72751",True,True,0,12.89
2528,8583,ewallet,Rappi Pay,robinsonmichael@example.net,,45ceda73-81e5-4539-83d8-2582901053d3,active,False,2025-01-19 09:32:04,,2025-09-29 09:32:04,191,41991.38,verified,MX,,,,,0,93.07
2529,7244,ewallet,MercadoPago,robert59@example.com,,ee93504a-35cf-4274-8357-22030c2bf44b,inactive,False,2023-12-17 09:32:04,,2025-04-11 09:32:04,31,3994.27,verified,CL,,,,,0,67.5
2530,4352,ewallet,MercadoPago,johnobrien@example.net,,93bc4024-d00a-4963-aeda-2c371eb5aa77,active,True,2024-01-22 09:32:04,,2025-09-29 09:32:04,175,44371.55,verified,MX,,,,,0,96.41
2531,9298,debit_card,Visa Debit,****3501,3501,1f56d963-efe1-42be-87c4-2da8e3dbfec1,active,True,2025-03-15 09:32:04,11/26,2025-09-25 09:32:04,13,48664.75,verified,BR,Garcia Inc,"4885 Kyle Fort Suite 900, Lake Robertoberg, PA 66792",True,True,0,69.36
2532,1600,bank_transfer,PSE,****6481,6481,4ed56c42-1732-442d-a6bd-85bbd4dc4fd0,expired,False,2025-04-04 09:32:04,,2024-11-28 09:32:04,46,2179.55,verified,BR,Knapp-Burgess,,,,0,72.93
2533,5193,debit_card,Mastercard Debit,****1943,1943,0fb5ee02-4c1f-457e-aa87-dae3549e8060,active,False,2024-06-15 09:32:04,12/28,2025-09-03 09:32:04,90,6233.34,verified,BR,Martin PLC,"64628 Scott Throughway, North Tyler, MA 70341",True,True,0,62.69
2534,4424,debit_card,Visa Debit,****2135,2135,cb727625-615a-422c-8279-c36e01bfaef4,active,False,2023-12-26 09:32:04,05/28,2025-10-04 09:32:04,171,17986.01,verified,CO,Hawkins-Liu,"06395 Warner Lodge Apt. 257, Lake Yvonneberg, GA 02102",True,True,0,15.3
2535,8877,credit_card,Visa,****4235,4235,8ad1922a-6072-4b06-9f44-41bd767a0c49,active,False,2025-07-10 09:32:04,01/26,2025-09-11 09:32:04,80,39416.42,verified,MX,Hopkins-Norman,"6235 Luis Unions, East Brianburgh, FL 75189",True,True,0,50.27
2536,5365,debit_card,Mastercard Debit,****8543,8543,ce570303-3ec4-49f7-b97b-3741a3723579,inactive,True,2024-09-05 09:32:04,01/28,2025-08-08 09:32:04,1,3460.42,verified,AR,Alexander LLC,"USNS Klein, FPO AE 37979",True,True,0,90.71
2537,179,debit_card,Mastercard Debit,****3391,3391,6fade16b-2ee1-43c3-98f3-869a7e83c028,active,False,2024-09-02 09:32:04,02/27,2025-09-14 09:32:04,2,40883.05,verified,MX,"Taylor, Welch and Gilbert","8616 Crawford Cliffs, East Eileenchester, KY 67141",True,False,0,26.25
2538,5269,bank_transfer,SPEI,****5212,5212,2112aecb-6f49-491a-9da5-20f920c3c58b,active,False,2025-03-10 09:32:04,,2025-10-18 09:32:04,30,16693.31,verified,AR,Medina Ltd,,,,0,88.69
2539,8618,debit_card,Visa Debit,****2454,2454,14ab6ebf-6c16-4437-9405-6d9858691141,inactive,True,2023-10-30 09:32:04,07/30,2025-06-23 09:32:04,19,3088.15,verified,PE,Hernandez-Horn,"129 Amy Mountains Apt. 306, Lake Christina, WI 77448",True,True,0,91.87
2540,233,credit_card,American Express,****6256,6256,f5d46659-fd72-4f2e-9c9a-dd3ab18afe91,active,True,2025-07-25 09:32:04,08/27,2025-10-06 09:32:04,121,9603.72,verified,MX,Rodriguez LLC,"228 Justin Path Suite 438, Thomasside, MA 83682",True,True,0,69.64
2541,4347,bank_transfer,PSE,****6237,6237,f3671038-b880-464c-af31-a1713fc73437,active,False,2024-06-07 09:32:04,,2025-09-16 09:32:04,142,46286.78,verified,AR,"Baker, Johnson and Cook",,,,0,84.99
2542,2422,credit_card,Mastercard,****3443,3443,67d6a2ee-4638-4da5-b7d9-38d53e35eb3a,active,True,2024-12-01 09:32:04,07/27,2025-08-27 09:32:04,44,41240.77,verified,CO,"Stewart, Hamilton and Bush","PSC 9489, Box 4970, APO AA 43300",True,True,0,41.8
2543,2504,credit_card,Mastercard,****5888,5888,666a8ee0-2548-4a2c-86d1-0c8273ef7f9f,active,False,2024-12-26 09:32:04,04/30,2025-10-12 09:32:04,186,23269.48,verified,AR,Elliott and Sons,"194 Johnson Ford Apt. 173, Shawnaland, NE 28771",True,False,0,28.29
2544,3761,bank_transfer,SPEI,****4084,4084,b481f985-f4d6-49d5-80d8-98931ed8992a,active,True,2024-10-21 09:32:04,,2025-09-03 09:32:04,174,41742.61,verified,MX,"Garrett, Ray and Roberts",,,,0,74.78
2545,7937,bank_transfer,PIX,****1927,1927,efd63297-abd4-45f3-8c42-916df22a6ec1,active,True,2024-07-09 09:32:04,,2025-10-17 09:32:04,182,25979.19,failed,MX,Simpson-Sullivan,,,,0,77.65
2546,6336,credit_card,Mastercard,****2922,2922,fd3386f0-8e8c-468b-9825-115b30519def,active,True,2025-09-04 09:32:04,01/27,2025-09-27 09:32:04,23,2708.95,verified,CO,Arellano Group,"4202 Gomez Flat Apt. 504, Turnermouth, FM 78767",True,True,0,46.4
2547,1071,bank_transfer,PIX,****7662,7662,bbf18614-ac5c-4d49-b768-bbc6ed658f53,active,False,2023-11-28 09:32:04,,2025-09-17 09:32:04,53,16135.14,verified,MX,Oliver-Smith,,,,0,12.22
2548,7591,bank_transfer,PIX,****8323,8323,81a09c8f-7473-496a-a7fa-f7763fcd03eb,active,False,2024-05-10 09:32:04,,2025-09-14 09:32:04,185,31741.69,verified,BR,Berger-Best,,,,0,80.86
2549,2085,credit_card,Visa,****5845,5845,7c365d5a-fd7f-4da5-be01-79f773f5c78f,active,False,2024-11-07 09:32:04,08/28,2025-10-03 09:32:04,134,49396.54,verified,MX,Middleton PLC,"664 Keith Island, South Karen, MI 33922",True,False,0,1.46
2550,5839,bank_transfer,TEF,****8595,8595,b04a65f5-5cb7-47bd-9f46-fadc5eca66d1,active,False,2024-03-20 09:32:04,,2025-10-01 09:32:04,40,20839.8,failed,AR,"Sullivan, Johnson and Vincent",,,,0,28.52
2551,3056,credit_card,Mastercard,****9412,9412,8fdb18c0-bd3a-4fff-9540-e09da904cb1a,active,False,2024-05-29 09:32:04,11/26,2025-09-09 09:32:04,152,14079.37,verified,AR,Campbell Group,"131 Stanley Point, East Brittany, MD 08057",True,False,0,68.43
2552,4220,debit_card,Visa Debit,****9340,9340,df12f927-b0d7-4989-8b8b-339f2ec1e3f0,inactive,False,2024-06-01 09:32:04,09/29,2025-08-16 09:32:04,16,4130.08,verified,BR,Osborne-Mitchell,"015 Alan Dam Suite 150, Port Davidstad, MD 34094",True,True,0,58.52
2553,3416,credit_card,American Express,****1829,1829,edbe36dd-4322-4b39-9c69-523f32e1c2a4,active,False,2025-03-10 09:32:04,10/26,2025-09-14 09:32:04,57,31956.61,verified,BR,"Horton, Turner and Carr","567 Moore Land Suite 265, New Tiffany, AL 01193",True,False,0,89.48
2554,3469,bank_transfer,PSE,****6474,6474,eb93156e-8682-4a5c-be1a-1d42fb0cdb94,expired,False,2025-09-23 09:32:04,,2025-07-29 09:32:04,44,3565.08,failed,CL,"Cook, Montoya and Bird",,,,0,10.01
2555,3024,bank_transfer,PSE,****5980,5980,05500baa-0995-49d4-ad3f-0d4e8e487564,inactive,True,2023-12-08 09:32:04,,2025-04-23 09:32:04,39,4692.7,verified,BR,Johnson Inc,,,,0,0.19
2556,371,bank_transfer,PIX,****8751,8751,0eeb235d-4491-4d52-a207-2d745c461a0f,active,False,2025-05-11 09:32:04,,2025-10-22 09:32:04,120,46444.62,verified,CL,Johnson PLC,,,,0,42.46
2557,2248,bank_transfer,Transferencia,****5569,5569,8b2337a7-939a-4aea-891c-3ded054b1f5e,active,False,2025-03-12 09:32:04,,2025-10-24 09:32:04,65,16665.34,verified,AR,Peters-Anderson,,,,0,15.15
2558,9138,credit_card,Mastercard,****6745,6745,2c35c9bb-0bb6-4fa1-8f51-8c40d4e5f147,active,True,2025-05-13 09:32:04,02/30,2025-09-19 09:32:04,57,14957.23,failed,MX,Schultz Inc,"521 Massey Plain Suite 684, Elizabethfurt, IN 80862",True,True,0,46.85
2559,2828,credit_card,Visa,****1281,1281,a8620a6e-1ea0-40eb-acfd-dc443b4cc2d2,inactive,True,2024-08-25 09:32:04,12/26,2025-03-07 09:32:04,45,3332.42,verified,PE,"Brown, Abbott and Walsh","23185 Moore Springs, Lindseyburgh, MS 08076",True,True,0,75.74
2560,2946,ewallet,MercadoPago,marie33@example.org,,3345a397-fdb7-4407-ba34-b2e37814483c,active,False,2024-04-08 09:32:04,,2025-09-21 09:32:04,154,19087.44,verified,CO,,,,,0,41.43
2561,9837,bank_transfer,SPEI,****2203,2203,a4db006e-14a9-4c65-b479-a8df07382503,inactive,False,2024-09-25 09:32:04,,2025-01-28 09:32:04,17,2905.95,verified,MX,Rosario-Thomas,,,,0,97.85
2562,7867,debit_card,Mastercard Debit,****3144,3144,a76b31b7-2bb1-49f2-a0b2-6c2230354015,active,True,2024-11-14 09:32:04,04/29,2025-10-06 09:32:04,133,2838.17,verified,MX,Griffin-Mason,"USCGC Villegas, FPO AA 40548",True,False,0,8.59
2563,3652,bank_transfer,TEF,****2699,2699,d10654bb-c8dd-48d1-ac6f-4e6d23a5fda9,active,True,2024-06-24 09:32:04,,2025-10-15 09:32:04,113,44454.85,verified,BR,"Gutierrez, Zhang and Manning",,,,0,24.18
2564,5795,debit_card,Visa Debit,****6203,6203,bd809d6a-0c3f-4588-b763-16e7ef7431b0,active,False,2025-10-21 09:32:04,02/26,2025-09-10 09:32:04,104,37627.45,verified,CO,Brooks and Sons,"82385 Anderson Causeway Apt. 007, Tinachester, SC 18572",True,False,0,78.16
